bankName,reportingPeriod,receipts,expenditures,merchantProviderFees,startBalance,creditTotal,subtotal,expenditureTotal,endBalance,filerReportedDepositReceiptUnitemizedTotal,filerReportedDepositReceiptItemizedTotal,filerReportedDepositReceiptTotal,merchantProviderFeeTotal,id,reportId,reportTypeId,reportTypeDescription,recordTypeId,cpfId,filerCategory,filingMechanism,reportYear,endDate,dateFiled,dateFiledMedium,isAmendment,isQualifiedAmendment,isAmended,amendmentReason,previousReportId,nextReportId,isCandidateReport,isPeriodicReport,isDepositoryPeriodicReport,isNd102,isDepositReport,isBankReport,isLateContributionReport,isExpenseReport,isReimbursementReport,isSv1,isDonationReport,isCreditCardReport,isIePacReport,isPayrollReport,IsIndependentSpendingReport
East Cambridge Savings Bank,2/1/2013 - 2/28/2013,[],[],[],$549.77,$0.00,$549.77,$5.00,$544.77,$0.00,$0.00,$0.00,$0.00,167563,167563,70,Bank Report (Entire Month),105,14726,D,,2013,2/28/2013,3/1/2013,"Friday, March 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2013 - 1/31/2013,[],[],[],$554.77,$0.00,$554.77,$5.00,$549.77,$0.00,$0.00,$0.00,$0.00,166610,166610,70,Bank Report (Entire Month),105,14726,D,,2013,1/31/2013,2/1/2013,"Friday, February 1, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/16/2012 - 12/31/2012,[],[],[],$559.77,$0.00,$559.77,$5.00,$554.77,$0.00,$0.00,$0.00,$0.00,163796,163796,72,Bank Report (Days 16-End),105,14726,D,,2012,12/31/2012,1/2/2013,"Wednesday, January 2, 2013",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/1/2012 - 12/15/2012,[],[],[],$559.77,$0.00,$559.77,$0.00,$559.77,$0.00,$0.00,$0.00,$0.00,163324,163324,71,Bank Report (Days 1-15),105,14726,D,,2012,12/15/2012,12/17/2012,"Monday, December 17, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/16/2012 - 11/30/2012,[],[],[],$564.77,$0.00,$564.77,$5.00,$559.77,$0.00,$0.00,$0.00,$0.00,162837,162837,72,Bank Report (Days 16-End),105,14726,D,,2012,11/30/2012,12/5/2012,"Wednesday, December 5, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/1/2012 - 11/15/2012,[],[],[],$564.77,$0.00,$564.77,$0.00,$564.77,$0.00,$0.00,$0.00,$0.00,162050,162050,71,Bank Report (Days 1-15),105,14726,D,,2012,11/15/2012,11/16/2012,"Friday, November 16, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/16/2012 - 10/31/2012,[],[],[],$569.77,$0.00,$569.77,$5.00,$564.77,$0.00,$0.00,$0.00,$0.00,161560,161560,72,Bank Report (Days 16-End),105,14726,D,,2012,10/31/2012,11/2/2012,"Friday, November 2, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/1/2012 - 10/15/2012,[],[],[],$569.77,$0.00,$569.77,$0.00,$569.77,$0.00,$0.00,$0.00,$0.00,159678,159678,71,Bank Report (Days 1-15),105,14726,D,,2012,10/15/2012,10/16/2012,"Tuesday, October 16, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/16/2012 - 9/30/2012,[],[],[],$574.77,$0.00,$574.77,$5.00,$569.77,$0.00,$0.00,$0.00,$0.00,159081,159081,72,Bank Report (Days 16-End),105,14726,D,,2012,9/30/2012,10/1/2012,"Monday, October 1, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/1/2012 - 9/15/2012,[],[],[],$574.77,$0.00,$574.77,$0.00,$574.77,$0.00,$0.00,$0.00,$0.00,158446,158446,71,Bank Report (Days 1-15),105,14726,D,,2012,9/15/2012,9/17/2012,"Monday, September 17, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/16/2012 - 8/31/2012,[],[],[],$579.77,$0.00,$579.77,$5.00,$574.77,$0.00,$0.00,$0.00,$0.00,157769,157769,72,Bank Report (Days 16-End),105,14726,D,,2012,8/31/2012,9/4/2012,"Tuesday, September 4, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/1/2012 - 8/15/2012,[],[],[],$579.77,$0.00,$579.77,$0.00,$579.77,$0.00,$0.00,$0.00,$0.00,156083,156083,71,Bank Report (Days 1-15),105,14726,D,,2012,8/15/2012,8/16/2012,"Thursday, August 16, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/16/2012 - 7/31/2012,[],[],[],$584.77,$0.00,$584.77,$5.00,$579.77,$0.00,$0.00,$0.00,$0.00,155273,155273,72,Bank Report (Days 16-End),105,14726,D,,2012,7/31/2012,8/1/2012,"Wednesday, August 1, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/1/2012 - 7/15/2012,[],[],[],$584.77,$0.00,$584.77,$0.00,$584.77,$0.00,$0.00,$0.00,$0.00,155247,155247,71,Bank Report (Days 1-15),105,14726,D,,2012,7/15/2012,7/31/2012,"Tuesday, July 31, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,6/1/2012 - 6/30/2012,[],[],[],$589.77,$0.00,$589.77,$5.00,$584.77,$0.00,$0.00,$0.00,$0.00,154292,154292,70,Bank Report (Entire Month),105,14726,D,,2012,6/30/2012,7/3/2012,"Tuesday, July 3, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,5/1/2012 - 5/31/2012,[],[],[],$594.77,$0.00,$594.77,$5.00,$589.77,$0.00,$0.00,$0.00,$0.00,153118,153118,70,Bank Report (Entire Month),105,14726,D,,2012,5/31/2012,6/4/2012,"Monday, June 4, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,4/1/2012 - 4/30/2012,[],[],[],$599.77,$0.00,$599.77,$5.00,$594.77,$0.00,$0.00,$0.00,$0.00,152048,152048,70,Bank Report (Entire Month),105,14726,D,,2012,4/30/2012,5/2/2012,"Wednesday, May 2, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,3/1/2012 - 3/31/2012,[],[],[],$604.77,$0.00,$604.77,$5.00,$599.77,$0.00,$0.00,$0.00,$0.00,150873,150873,70,Bank Report (Entire Month),105,14726,D,,2012,3/31/2012,4/2/2012,"Monday, April 2, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,2/1/2012 - 2/29/2012,[],[],[],$609.77,$0.00,$609.77,$5.00,$604.77,$0.00,$0.00,$0.00,$0.00,149768,149768,70,Bank Report (Entire Month),105,14726,D,,2012,2/29/2012,3/2/2012,"Friday, March 2, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2012 - 1/31/2012,[],[],[],$614.77,$0.00,$614.77,$5.00,$609.77,$0.00,$0.00,$0.00,$0.00,148827,148827,70,Bank Report (Entire Month),105,14726,D,,2012,1/31/2012,2/2/2012,"Thursday, February 2, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/16/2011 - 12/31/2011,[],[],[],$619.77,$0.00,$619.77,$5.00,$614.77,$0.00,$0.00,$0.00,$0.00,146162,146162,72,Bank Report (Days 16-End),105,14726,D,,2011,12/31/2011,1/3/2012,"Tuesday, January 3, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/1/2011 - 12/15/2011,[],[],[],$619.77,$0.00,$619.77,$0.00,$619.77,$0.00,$0.00,$0.00,$0.00,145515,145515,71,Bank Report (Days 1-15),105,14726,D,,2011,12/15/2011,12/16/2011,"Friday, December 16, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/16/2011 - 11/30/2011,[],[],[],$624.77,$0.00,$624.77,$5.00,$619.77,$0.00,$0.00,$0.00,$0.00,144862,144862,72,Bank Report (Days 16-End),105,14726,D,,2011,11/30/2011,12/1/2011,"Thursday, December 1, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/1/2011 - 11/15/2011,[],[],[],$624.77,$0.00,$624.77,$0.00,$624.77,$0.00,$0.00,$0.00,$0.00,144320,144320,71,Bank Report (Days 1-15),105,14726,D,,2011,11/15/2011,11/17/2011,"Thursday, November 17, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/16/2011 - 10/31/2011,[],[],[],$629.77,$0.00,$629.77,$5.00,$624.77,$0.00,$0.00,$0.00,$0.00,143646,143646,72,Bank Report (Days 16-End),105,14726,D,,2011,10/31/2011,11/2/2011,"Wednesday, November 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/1/2011 - 10/15/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,142710,142710,71,Bank Report (Days 1-15),105,14726,D,,2011,10/15/2011,10/18/2011,"Tuesday, October 18, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/16/2011 - 9/30/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,142155,142155,72,Bank Report (Days 16-End),105,14726,D,,2011,9/30/2011,10/4/2011,"Tuesday, October 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/1/2011 - 9/15/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,141204,141204,71,Bank Report (Days 1-15),105,14726,D,,2011,9/15/2011,9/16/2011,"Friday, September 16, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/16/2011 - 8/31/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,140474,140474,72,Bank Report (Days 16-End),105,14726,D,,2011,8/31/2011,9/2/2011,"Friday, September 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/1/2011 - 8/15/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,139788,139788,71,Bank Report (Days 1-15),105,14726,D,,2011,8/15/2011,8/17/2011,"Wednesday, August 17, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/16/2011 - 7/31/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,139112,139112,72,Bank Report (Days 16-End),105,14726,D,,2011,7/31/2011,8/2/2011,"Tuesday, August 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/1/2011 - 7/15/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,137889,137889,71,Bank Report (Days 1-15),105,14726,D,,2011,7/15/2011,7/18/2011,"Monday, July 18, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,6/1/2011 - 6/30/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,137020,137020,70,Bank Report (Entire Month),105,14726,D,,2011,6/30/2011,7/5/2011,"Tuesday, July 5, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,5/1/2011 - 5/31/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,135653,135653,70,Bank Report (Entire Month),105,14726,D,,2011,5/31/2011,6/1/2011,"Wednesday, June 1, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,4/1/2011 - 4/30/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,134767,134767,70,Bank Report (Entire Month),105,14726,D,,2011,4/30/2011,5/4/2011,"Wednesday, May 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,3/1/2011 - 3/31/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,133413,133413,70,Bank Report (Entire Month),105,14726,D,,2011,3/31/2011,4/4/2011,"Monday, April 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,2/1/2011 - 2/28/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,132152,132152,70,Bank Report (Entire Month),105,14726,D,,2011,2/28/2011,3/2/2011,"Wednesday, March 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2011 - 1/31/2011,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,130843,130843,70,Bank Report (Entire Month),105,14726,D,,2011,1/31/2011,2/1/2011,"Tuesday, February 1, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/16/2010 - 12/31/2010,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,128163,128163,72,Bank Report (Days 16-End),105,14726,D,,2010,12/31/2010,1/3/2011,"Monday, January 3, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/1/2010 - 12/15/2010,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,127524,127524,71,Bank Report (Days 1-15),105,14726,D,,2010,12/15/2010,12/16/2010,"Thursday, December 16, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/16/2010 - 11/30/2010,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,126735,126735,72,Bank Report (Days 16-End),105,14726,D,,2010,11/30/2010,12/1/2010,"Wednesday, December 1, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/1/2010 - 11/15/2010,[],[],[],$629.77,$0.00,$629.77,$0.00,$629.77,$0.00,$0.00,$0.00,$0.00,126212,126212,71,Bank Report (Days 1-15),105,14726,D,,2010,11/15/2010,11/17/2010,"Wednesday, November 17, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/16/2010 - 10/31/2010,[],[],[],$690.42,$0.00,$690.42,$60.65,$629.77,$0.00,$0.00,$0.00,$0.00,125513,125513,72,Bank Report (Days 16-End),105,14726,D,,2010,10/31/2010,11/2/2010,"Tuesday, November 2, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/1/2010 - 10/15/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,122904,122904,71,Bank Report (Days 1-15),105,14726,D,,2010,10/15/2010,10/18/2010,"Monday, October 18, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/16/2010 - 9/30/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,121767,121767,72,Bank Report (Days 16-End),105,14726,D,,2010,9/30/2010,10/1/2010,"Friday, October 1, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/1/2010 - 9/15/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,120500,120500,71,Bank Report (Days 1-15),105,14726,D,,2010,9/15/2010,9/16/2010,"Thursday, September 16, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/16/2010 - 8/31/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,118918,118918,72,Bank Report (Days 16-End),105,14726,D,,2010,8/31/2010,9/2/2010,"Thursday, September 2, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/1/2010 - 8/15/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,117612,117612,71,Bank Report (Days 1-15),105,14726,D,,2010,8/15/2010,8/16/2010,"Monday, August 16, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/16/2010 - 7/31/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,116639,116639,72,Bank Report (Days 16-End),105,14726,D,,2010,7/31/2010,8/2/2010,"Monday, August 2, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/1/2010 - 7/15/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,115753,115753,71,Bank Report (Days 1-15),105,14726,D,,2010,7/15/2010,7/16/2010,"Friday, July 16, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,6/1/2010 - 6/30/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,114952,114952,70,Bank Report (Entire Month),105,14726,D,,2010,6/30/2010,7/1/2010,"Thursday, July 1, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,5/1/2010 - 5/31/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,112962,112962,70,Bank Report (Entire Month),105,14726,D,,2010,5/31/2010,6/1/2010,"Tuesday, June 1, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,4/1/2010 - 4/30/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,111437,111437,70,Bank Report (Entire Month),105,14726,D,,2010,4/30/2010,5/3/2010,"Monday, May 3, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,3/1/2010 - 3/31/2010,[],[],[],$690.42,$0.00,$690.42,$0.00,$690.42,$0.00,$0.00,$0.00,$0.00,110674,110674,70,Bank Report (Entire Month),105,14726,D,,2010,3/31/2010,4/13/2010,"Tuesday, April 13, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,2/1/2010 - 2/28/2010,[],[],[],$737.10,$0.00,$737.10,$46.68,$690.42,$0.00,$0.00,$0.00,$0.00,108802,108802,70,Bank Report (Entire Month),105,14726,D,,2010,2/28/2010,3/4/2010,"Thursday, March 4, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2010 - 1/31/2010,[],[],[],$737.10,$0.00,$737.10,$0.00,$737.10,$0.00,$0.00,$0.00,$0.00,107537,107537,70,Bank Report (Entire Month),105,14726,D,,2010,1/31/2010,2/3/2010,"Wednesday, February 3, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/16/2009 - 12/31/2009,[],[],[],$737.10,$0.00,$737.10,$0.00,$737.10,$0.00,$0.00,$0.00,$0.00,104750,104750,72,Bank Report (Days 16-End),105,14726,D,,2009,12/31/2009,1/4/2010,"Monday, January 4, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,12/1/2009 - 12/15/2009,[],[],[],"$3,979.09",$0.00,"$3,979.09","$3,241.99",$737.10,$0.00,$0.00,$0.00,$0.00,103896,103896,71,Bank Report (Days 1-15),105,14726,D,,2009,12/15/2009,12/16/2009,"Wednesday, December 16, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/16/2009 - 11/30/2009,[],[],[],"$6,779.09",$0.00,"$6,779.09","$2,800.00","$3,979.09",$0.00,$0.00,$0.00,$0.00,103358,103358,72,Bank Report (Days 16-End),105,14726,D,,2009,11/30/2009,12/2/2009,"Wednesday, December 2, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,11/1/2009 - 11/15/2009,[],[],[],"$7,279.76","$2,600.00","$9,879.76","$3,100.67","$6,779.09",$0.00,$0.00,$0.00,$0.00,102742,102742,71,Bank Report (Days 1-15),105,14726,D,,2009,11/15/2009,11/17/2009,"Tuesday, November 17, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/16/2009 - 10/31/2009,[],[],[],"$7,469.00","$7,725.00","$15,194.00","$7,914.24","$7,279.76",$0.00,$0.00,$0.00,$0.00,102008,102008,72,Bank Report (Days 16-End),105,14726,D,,2009,10/31/2009,11/3/2009,"Tuesday, November 3, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,10/1/2009 - 10/15/2009,[],[],[],"$7,742.52","$2,075.00","$9,817.52","$2,348.52","$7,469.00",$0.00,$0.00,$0.00,$0.00,101154,101154,71,Bank Report (Days 1-15),105,14726,D,,2009,10/15/2009,10/19/2009,"Monday, October 19, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/16/2009 - 9/30/2009,[],[],[],"$5,231.44","$5,315.00","$10,546.44","$2,803.92","$7,742.52",$0.00,$0.00,$0.00,$0.00,100479,100479,72,Bank Report (Days 16-End),105,14726,D,,2009,9/30/2009,10/2/2009,"Friday, October 2, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,9/1/2009 - 9/15/2009,[],[],[],"$2,061.17","$6,210.00","$8,271.17","$3,039.73","$5,231.44",$0.00,$0.00,$0.00,$0.00,99649,99649,71,Bank Report (Days 1-15),105,14726,D,,2009,9/15/2009,9/16/2009,"Wednesday, September 16, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/16/2009 - 8/31/2009,[],[],[],"$2,787.49",$0.00,"$2,787.49",$726.32,"$2,061.17",$0.00,$0.00,$0.00,$0.00,98942,98942,72,Bank Report (Days 16-End),105,14726,D,,2009,8/31/2009,9/1/2009,"Tuesday, September 1, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,8/1/2009 - 8/15/2009,[],[],[],"$2,412.49","$1,175.00","$3,587.49",$800.00,"$2,787.49",$0.00,$0.00,$0.00,$0.00,98714,98714,71,Bank Report (Days 1-15),105,14726,D,,2009,8/15/2009,8/25/2009,"Tuesday, August 25, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/16/2009 - 7/31/2009,[],[],[],"$3,729.04",$0.00,"$3,729.04","$1,316.55","$2,412.49",$0.00,$0.00,$0.00,$0.00,98096,98096,72,Bank Report (Days 16-End),105,14726,D,,2009,7/31/2009,8/6/2009,"Thursday, August 6, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,7/1/2009 - 7/15/2009,[],[],[],"$3,729.04",$0.00,"$3,729.04",$0.00,"$3,729.04",$0.00,$0.00,$0.00,$0.00,97070,97070,71,Bank Report (Days 1-15),105,14726,D,,2009,7/15/2009,7/16/2009,"Thursday, July 16, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,6/1/2009 - 6/30/2009,[],[],[],"$3,729.03",$0.00,"$3,729.03",$0.00,"$3,729.03",$0.00,$0.00,$0.00,$0.00,96297,96297,70,Bank Report (Entire Month),105,14726,D,,2009,6/30/2009,7/1/2009,"Wednesday, July 1, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,5/1/2009 - 5/31/2009,[],[],[],"$3,950.24",$0.00,"$3,950.24",$0.00,"$3,729.03",$0.00,$0.00,$0.00,$0.00,95186,95186,70,Bank Report (Entire Month),105,14726,D,,2009,5/31/2009,6/1/2009,"Monday, June 1, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,4/1/2009 - 4/30/2009,[],[],[],"$3,950.24",$0.00,"$3,950.24",$0.00,"$3,950.24",$0.00,$0.00,$0.00,$0.00,94228,94228,70,Bank Report (Entire Month),105,14726,D,,2009,4/30/2009,5/1/2009,"Friday, May 1, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,3/1/2009 - 3/31/2009,[],[],[],"$3,950.24",$0.00,"$3,950.24",$0.00,"$3,950.24",$0.00,$0.00,$0.00,$0.00,93434,93434,70,Bank Report (Entire Month),105,14726,D,,2009,3/31/2009,4/1/2009,"Wednesday, April 1, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,2/1/2009 - 2/28/2009,[],[],[],"$3,950.24",$0.00,"$3,950.24",$0.00,"$3,950.24",$0.00,$0.00,$0.00,$0.00,92710,92710,70,Bank Report (Entire Month),105,14726,D,,2009,2/28/2009,3/9/2009,"Monday, March 9, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
East Cambridge Savings Bank,1/1/2009 - 1/31/2009,[],[],[],"$3,950.24",$0.00,"$3,950.24",$0.00,"$3,950.24",$0.00,$0.00,$0.00,$0.00,91426,91426,70,Bank Report (Entire Month),105,14726,D,,2009,1/31/2009,2/2/2009,"Monday, February 2, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
